금융회사명,상품명,가입방법,만기이자,우대조건,가입대상,금리유형,저축기간(개월),기본금리(%),최고우대금리(%),금융권
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.0,3.0,2금융권
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.6,2.6,2금융권
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.6,2.6,2금융권
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,1,1.0,1.0,2금융권
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,3,1.0,1.0,2금융권
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,6,2.8,2.8,2금융권
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,12,3.0,3.0,2금융권
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,24,1.0,1.0,2금융권
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,36,1.0,1.0,2금융권
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,1,1.5,1.5,2금융권
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,3,2.0,2.0,2금융권
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,6,2.8,2.8,2금융권
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,12,3.0,3.0,2금융권
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,24,2.8,2.8,2금융권
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,36,2.7,2.7,2금융권
신한저축은행,e-더드림정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,12,2.8,2.8,2금융권
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,3,2.3,2.3,2금융권
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,6,2.4,2.4,2금융권
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,12,2.7,2.7,2금융권
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,24,1.8,1.8,2금융권
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,36,1.8,1.8,2금융권
신한저축은행,s-더드림정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,12,2.8,2.8,2금융권
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,3,2.3,2.3,2금융권
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,6,2.4,2.4,2금융권
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,12,2.7,2.7,2금융권
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,24,1.8,1.8,2금융권
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,36,1.8,1.8,2금융권
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,1,2.0,2.0,2금융권
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,3,2.0,2.0,2금융권
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,6,2.4,2.4,2금융권
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,12,2.9,2.9,2금융권
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,12,2.8,2.8,2금융권
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,24,2.5,2.5,2금융권
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,36,2.5,2.5,2금융권
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,3,2.3,2.3,2금융권
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,6,2.4,2.4,2금융권
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,12,2.7,2.7,2금융권
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,24,1.8,1.8,2금융권
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,36,1.8,1.8,2금융권
아산저축은행,SB톡톡-정기예금,스마트폰,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.7,2.7,2금융권
아산저축은행,SB톡톡-정기예금,스마트폰,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,2.9,2.9,2금융권
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,2.0,2.0,2금융권
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.7,2.7,2금융권
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.0,2.0,2금융권
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.9,2.9,2금융권
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.5,2.5,2금융권
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,3.0,3.0,2금융권
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,3.11,3.11,2금융권
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,3.0,3.0,2금융권
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,36,2.8,2.8,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,0.2,0.2,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,1.5,1.5,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,0.5,0.5,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,1.8,1.8,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.7,2.7,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,1.3,1.3,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.0,2.0,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.5,2.5,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.1,2.1,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,3.0,3.0,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.5,2.5,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.3,2.3,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.7,2.7,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.4,2.4,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,3.1,3.1,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,3.2,3.2,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,2.85,2.85,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,2.96,2.96,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,3.0,3.0,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,2.5,2.5,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,2.0,2.0,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,2.4,2.4,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,2.56,2.56,2금융권
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,36,3.0,3.0,2금융권
